,UF,REGIAO,SEXO,IDADE,COR,ALFABETIZADO,ESCOLA_CRECHE,CURSO,APOSENTADO,APOSENTADORIA,VALOR_APOSENTADORIA,PEA,SAL_MIN,HORAS_TRABALHO,REND_MEN_TOT,SIT_CENSITARIA,ANOS_ESTUDO
3545,11,Norte,4,63,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
3565,11,Norte,2,59,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
3566,11,Norte,4,56,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
3671,11,Norte,4,56,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
3686,11,Norte,2,62,8,1,4,,2.0,1.0,1200.0,2.0,0,,1200.0,1,1
3700,11,Norte,2,70,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
3763,11,Norte,2,79,8,1,4,,2.0,1.0,1800.0,2.0,0,,1800.0,1,5
3811,11,Norte,2,61,4,1,4,,2.0,1.0,3000.0,1.0,0,3.0,4000.0,1,16
3853,11,Norte,2,53,4,1,4,,2.0,1.0,5800.0,2.0,0,,5800.0,1,11
3867,11,Norte,2,73,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
3886,11,Norte,4,60,4,1,4,,2.0,1.0,5000.0,1.0,0,1.0,5000.0,1,12
3939,11,Norte,4,74,4,1,4,,2.0,1.0,1100.0,2.0,0,,1100.0,1,6
3954,11,Norte,2,69,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
3959,11,Norte,4,79,8,3,4,,2.0,1.0,724.0,2.0,0,,1624.0,1,1
3979,11,Norte,2,76,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
3983,11,Norte,2,75,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
4014,11,Norte,2,46,8,1,4,,2.0,1.0,4300.0,2.0,0,,4300.0,1,6
4021,11,Norte,2,57,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
4026,11,Norte,4,68,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
4039,11,Norte,4,66,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
4040,11,Norte,2,68,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
4052,11,Norte,4,74,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
4053,11,Norte,2,73,2,1,4,,2.0,1.0,6000.0,2.0,0,,6000.0,1,12
4070,11,Norte,2,75,8,1,4,,2.0,1.0,1500.0,2.0,0,,1500.0,1,9
4087,11,Norte,4,79,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
4135,11,Norte,2,85,8,1,4,,2.0,1.0,1400.0,2.0,0,,1400.0,1,1
4165,11,Norte,4,42,2,1,4,,2.0,1.0,1200.0,2.0,0,,1200.0,1,12
4168,11,Norte,4,77,4,3,4,,2.0,1.0,800.0,2.0,0,,1800.0,1,1
4184,11,Norte,4,68,8,1,4,,2.0,1.0,725.0,2.0,0,,725.0,1,5
4185,11,Norte,2,74,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
4247,11,Norte,2,72,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
4326,11,Norte,4,69,8,1,4,,2.0,1.0,1200.0,2.0,0,,2600.0,1,5
4348,11,Norte,4,56,4,1,2,5.0,2.0,1.0,10000.0,2.0,0,,10000.0,1,12
4391,11,Norte,2,66,4,1,4,,2.0,1.0,725.0,2.0,0,,725.0,1,2
4406,11,Norte,2,71,2,1,4,,2.0,1.0,725.0,1.0,0,2.0,1725.0,1,2
4471,11,Norte,4,65,8,3,4,,2.0,1.0,1200.0,2.0,0,,1200.0,1,1
4541,11,Norte,4,62,8,1,4,,2.0,1.0,2500.0,2.0,0,,2500.0,8,16
4586,11,Norte,2,66,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
4597,11,Norte,2,75,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1848.0,1,1
4618,11,Norte,4,56,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,6
4625,11,Norte,2,69,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
4626,11,Norte,4,68,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
4632,11,Norte,2,72,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
4648,11,Norte,4,70,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
4651,11,Norte,2,49,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
4663,11,Norte,2,71,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
4664,11,Norte,4,68,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,3
4666,11,Norte,2,64,4,1,4,,2.0,1.0,724.0,1.0,0,4.0,2448.0,1,5
4691,11,Norte,4,64,8,1,2,1.0,2.0,1.0,724.0,2.0,0,,724.0,1,4
4701,11,Norte,4,77,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
4702,11,Norte,2,56,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,12
4713,11,Norte,2,71,2,1,4,,2.0,1.0,2000.0,2.0,0,,2000.0,1,12
4714,11,Norte,4,65,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,8
4715,11,Norte,4,78,2,1,4,,2.0,1.0,1200.0,2.0,0,,1200.0,1,12
4716,11,Norte,2,80,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
4741,11,Norte,2,79,8,3,4,,2.0,1.0,724.0,1.0,0,1.0,1448.0,8,1
4742,11,Norte,2,65,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,1724.0,8,1
4743,11,Norte,4,56,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,3
4765,11,Norte,4,67,8,1,4,,2.0,1.0,724.0,1.0,0,3.0,724.0,8,4
4771,11,Norte,2,78,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,5
4778,11,Norte,4,63,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
4790,11,Norte,4,59,4,1,4,,2.0,1.0,2000.0,2.0,0,,2000.0,1,16
4791,11,Norte,2,44,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,16
4793,11,Norte,4,60,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
4811,11,Norte,4,65,8,1,4,,2.0,1.0,2000.0,2.0,0,,2724.0,1,12
4828,11,Norte,4,63,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
4837,11,Norte,2,62,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,1024.0,1,4
4838,11,Norte,4,60,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
4916,11,Norte,2,45,8,1,4,,2.0,1.0,1200.0,2.0,0,,1200.0,5,10
4931,11,Norte,4,88,2,1,4,,2.0,1.0,724.0,2.0,0,,2224.0,5,12
4932,11,Norte,2,74,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,5,1
4933,11,Norte,4,62,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,5,9
4940,11,Norte,2,77,8,3,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,5,1
4942,11,Norte,2,95,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,5,1
4953,11,Norte,2,84,2,3,4,,2.0,1.0,724.0,1.0,0,1.0,2324.0,8,1
4954,11,Norte,4,78,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,1
4967,11,Norte,2,65,8,1,4,,2.0,1.0,724.0,1.0,0,5.0,1924.0,8,5
4968,11,Norte,4,62,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,3
4972,11,Norte,2,50,8,3,4,,2.0,1.0,724.0,1.0,0,4.0,1924.0,8,2
4973,11,Norte,4,62,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,4
4991,11,Norte,4,67,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
5002,11,Norte,4,67,8,1,2,3.0,2.0,1.0,724.0,1.0,0,1.0,724.0,1,3
5010,11,Norte,4,55,8,1,4,,2.0,1.0,5000.0,2.0,0,,5000.0,1,15
5016,11,Norte,2,80,4,1,4,,2.0,1.0,1700.0,2.0,0,,1700.0,1,1
5017,11,Norte,4,57,2,1,4,,2.0,1.0,4000.0,2.0,0,,4000.0,1,16
5020,11,Norte,2,62,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,2724.0,1,5
5021,11,Norte,4,58,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
5040,11,Norte,4,57,2,1,4,,2.0,1.0,950.0,1.0,0,3.0,1950.0,1,12
5043,11,Norte,4,57,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
5056,11,Norte,4,60,8,1,4,,2.0,1.0,3200.0,2.0,0,,3200.0,1,16
5062,11,Norte,2,67,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
5086,11,Norte,4,67,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
5088,11,Norte,2,61,8,3,4,,2.0,1.0,724.0,1.0,0,4.0,1924.0,1,3
5090,11,Norte,4,68,2,1,4,,2.0,1.0,1400.0,2.0,0,,1400.0,1,9
5095,11,Norte,4,30,8,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,9
5138,11,Norte,2,28,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
5173,11,Norte,2,75,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,2,1
5241,11,Norte,2,83,2,1,4,,2.0,1.0,900.0,2.0,0,,900.0,2,1
5242,11,Norte,4,62,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,2,5
5264,11,Norte,2,61,8,1,4,,2.0,1.0,3000.0,2.0,0,,3000.0,1,16
5265,11,Norte,4,49,2,1,4,,2.0,1.0,2200.0,2.0,0,,2200.0,1,16
5272,11,Norte,4,77,2,1,4,,2.0,1.0,2800.0,2.0,0,,2800.0,1,16
5285,11,Norte,4,67,2,1,4,,2.0,1.0,5000.0,2.0,0,,5000.0,1,16
5316,11,Norte,2,73,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,3
5327,11,Norte,4,81,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
5379,11,Norte,2,36,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
5384,11,Norte,2,37,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,7
5393,11,Norte,2,42,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,6
5435,11,Norte,2,62,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
5436,11,Norte,4,61,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
5446,11,Norte,4,63,8,1,2,6.0,2.0,1.0,724.0,2.0,0,,1448.0,1,1
5457,11,Norte,2,61,4,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
5468,11,Norte,2,74,8,3,4,,2.0,1.0,724.0,1.0,0,1.0,1024.0,8,1
5469,11,Norte,4,69,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,4
5477,11,Norte,2,75,4,3,4,,2.0,1.0,724.0,1.0,0,2.0,1524.0,8,1
5491,11,Norte,2,74,8,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,1
5501,11,Norte,4,70,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,1448.0,8,3
5508,11,Norte,2,82,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
5509,11,Norte,4,76,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
5512,11,Norte,2,63,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,2
5530,11,Norte,2,64,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,824.0,8,5
5567,11,Norte,2,73,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,3
5573,11,Norte,4,65,8,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,3
5593,11,Norte,4,65,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,1
5600,11,Norte,4,61,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
5620,11,Norte,2,64,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
5631,11,Norte,2,50,8,1,4,,2.0,1.0,999999999999.0,2.0,0,,999999999999.0,1,11
5633,11,Norte,4,50,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
5661,11,Norte,2,68,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
5678,11,Norte,4,57,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
5711,11,Norte,2,69,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1924.0,8,1
5757,11,Norte,2,62,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,5
5758,11,Norte,4,58,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,5
5767,11,Norte,2,59,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,16
5771,11,Norte,2,66,8,1,4,,2.0,1.0,724.0,1.0,0,5.0,1524.0,1,1
5803,11,Norte,2,74,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
5817,11,Norte,4,64,8,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,6
5818,11,Norte,4,79,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
5836,11,Norte,2,71,8,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
5839,11,Norte,4,70,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,5
5841,11,Norte,2,71,8,1,4,,2.0,1.0,724.0,1.0,0,3.0,1448.0,1,3
5849,11,Norte,2,70,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,5
5850,11,Norte,4,61,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
5854,11,Norte,2,70,2,1,4,,2.0,1.0,2000.0,2.0,0,,2000.0,1,16
5855,11,Norte,4,73,8,1,4,,2.0,1.0,1000.0,2.0,0,,1000.0,1,12
5869,11,Norte,4,69,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
5877,11,Norte,2,78,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
5878,11,Norte,4,55,8,1,4,,2.0,1.0,724.0,2.0,0,,801.0,1,3
5884,11,Norte,2,65,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
5893,11,Norte,4,66,2,3,4,,2.0,1.0,724.0,1.0,0,1.0,1448.0,8,1
5897,11,Norte,2,70,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
5902,11,Norte,2,69,8,3,4,,2.0,1.0,724.0,1.0,0,1.0,974.0,8,1
5903,11,Norte,4,67,2,3,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,1
5922,11,Norte,4,72,4,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
5966,11,Norte,4,64,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,4
5971,11,Norte,2,63,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1294.0,8,5
5978,11,Norte,4,54,0,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,3
5981,11,Norte,4,56,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
5995,11,Norte,4,63,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,8,4
5996,11,Norte,2,66,2,3,4,,2.0,1.0,724.0,1.0,0,1.0,1124.0,8,1
6001,11,Norte,2,74,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
6002,11,Norte,4,63,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,5
6014,11,Norte,2,63,4,3,4,,2.0,1.0,724.0,1.0,0,5.0,1901.0,8,2
6025,11,Norte,2,65,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
6026,11,Norte,4,60,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,5
6035,11,Norte,2,49,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,1448.0,8,3
6057,11,Norte,2,60,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,4057.0,8,5
6059,11,Norte,2,40,8,1,2,4.0,2.0,1.0,1600.0,1.0,0,2.0,3100.0,8,17
6067,11,Norte,2,48,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,5,2
6073,11,Norte,4,68,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,5,9
6076,11,Norte,2,77,8,1,4,,2.0,1.0,724.0,2.0,0,,1074.0,5,1
6077,11,Norte,4,75,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,5,1
6078,11,Norte,2,47,2,1,4,,2.0,1.0,3600.0,1.0,0,2.0,5600.0,5,12
6097,11,Norte,2,74,8,3,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,5,1
6098,11,Norte,4,57,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,5,1
6100,11,Norte,2,87,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,5,3
6104,11,Norte,4,64,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,5,1
6110,11,Norte,4,64,8,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,5,1
6114,11,Norte,4,68,8,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,1
6121,11,Norte,2,59,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,2
6126,11,Norte,2,74,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,1
6127,11,Norte,4,75,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
6141,11,Norte,2,63,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,974.0,8,5
6142,11,Norte,4,57,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,2
6146,11,Norte,2,65,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,1860.0,8,5
6147,11,Norte,4,58,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,5
6148,11,Norte,2,79,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,1724.0,8,1
6154,11,Norte,2,62,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,1044.0,8,2
6163,11,Norte,2,67,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1724.0,8,5
6164,11,Norte,4,65,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,3
6228,11,Norte,4,65,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,5
6229,11,Norte,4,57,8,1,4,,2.0,1.0,700.0,2.0,0,,1400.0,8,3
6265,11,Norte,4,67,4,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,1
6276,11,Norte,2,72,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,5
6284,11,Norte,4,63,4,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
6293,11,Norte,4,70,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
6318,11,Norte,4,56,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1186.0,8,3
6340,11,Norte,4,77,4,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
6360,11,Norte,4,71,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,9
6424,11,Norte,2,67,8,1,4,,2.0,1.0,2240.0,1.0,0,2.0,2940.0,8,5
6426,11,Norte,2,72,2,3,4,,2.0,1.0,710.0,1.0,0,2.0,2510.0,8,1
6427,11,Norte,4,66,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,4
6431,11,Norte,2,73,4,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,1
6460,11,Norte,4,50,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
6465,11,Norte,4,36,2,1,4,,2.0,1.0,724.0,2.0,0,,856.0,1,5
6477,11,Norte,2,83,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
6478,11,Norte,4,83,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
6483,11,Norte,2,82,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
6484,11,Norte,4,64,8,3,4,,2.0,1.0,724.0,2.0,0,,826.0,1,1
6536,11,Norte,4,77,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
6560,11,Norte,4,61,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,3
6565,11,Norte,4,61,8,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
6587,11,Norte,2,78,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
6603,11,Norte,2,77,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,1648.0,1,5
6604,11,Norte,4,73,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,1,1
6605,11,Norte,4,64,8,3,4,,2.0,1.0,724.0,2.0,0,,774.0,1,1
6627,11,Norte,2,76,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
6628,11,Norte,4,76,2,3,4,,2.0,1.0,724.0,1.0,0,1.0,804.0,1,1
6631,11,Norte,4,58,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,5
6632,11,Norte,4,81,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,1
6633,11,Norte,4,66,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,3
6634,11,Norte,2,68,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,3
6642,11,Norte,4,70,8,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,1
6645,11,Norte,2,64,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,5
6646,11,Norte,4,59,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,776.0,8,1
6660,11,Norte,4,56,8,1,2,6.0,2.0,1.0,724.0,2.0,0,,724.0,8,1
6662,11,Norte,4,57,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,1
6683,11,Norte,4,80,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,1
6684,11,Norte,2,66,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
6690,11,Norte,4,58,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,4
6704,11,Norte,4,34,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
6705,11,Norte,4,70,8,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,1
6706,11,Norte,4,80,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,3
6707,11,Norte,2,54,8,3,4,,2.0,1.0,724.0,1.0,0,1.0,1449.0,8,1
6708,11,Norte,4,58,8,3,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,3
6712,11,Norte,2,61,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,5
6720,11,Norte,4,91,2,3,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,1
6738,11,Norte,2,58,8,3,4,,2.0,1.0,724.0,1.0,0,2.0,924.0,8,1
6739,11,Norte,4,52,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,5
6740,11,Norte,4,86,8,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,1
6741,11,Norte,2,71,8,3,4,,2.0,1.0,724.0,1.0,0,3.0,974.0,8,1
6742,11,Norte,4,65,8,3,4,,2.0,1.0,724.0,1.0,0,1.0,824.0,8,1
6746,11,Norte,4,69,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,1
6773,11,Norte,2,61,8,3,4,,2.0,1.0,724.0,1.0,0,3.0,724.0,1,3
6788,11,Norte,4,71,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
6789,11,Norte,4,65,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,2
6810,11,Norte,2,60,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
6811,11,Norte,4,58,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
6816,11,Norte,2,71,8,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,5
6824,11,Norte,4,74,8,3,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,1
6825,11,Norte,2,77,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
6827,11,Norte,2,37,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,1524.0,8,5
6835,11,Norte,4,42,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,3
6836,11,Norte,2,63,8,3,4,,2.0,1.0,724.0,1.0,0,5.0,2724.0,8,1
6837,11,Norte,4,58,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,3
6845,11,Norte,4,56,2,1,4,,2.0,1.0,2280.0,1.0,0,1.0,2280.0,8,16
6854,11,Norte,2,59,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,1624.0,8,1
6857,11,Norte,4,44,8,1,4,,2.0,1.0,724.0,2.0,0,,801.0,8,16
6859,11,Norte,2,61,8,1,4,,2.0,1.0,724.0,1.0,0,3.0,2924.0,8,5
6890,11,Norte,2,66,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
6891,11,Norte,4,61,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,5
6903,11,Norte,2,62,4,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
6904,11,Norte,4,58,4,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
6905,11,Norte,2,65,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,8,4
6906,11,Norte,4,57,8,3,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,8,1
6909,11,Norte,2,73,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,3
6910,11,Norte,4,69,8,3,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,8,1
6912,11,Norte,4,63,2,3,4,,2.0,1.0,724.0,1.0,0,1.0,1448.0,8,1
6924,11,Norte,2,64,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,1074.0,8,5
6925,11,Norte,4,58,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,774.0,8,3
6931,11,Norte,4,55,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,5
6933,11,Norte,4,53,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,2
6934,11,Norte,2,79,8,3,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,8,1
6935,11,Norte,4,82,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
6943,11,Norte,4,59,8,3,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,8,1
6944,11,Norte,2,62,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,1448.0,8,5
6945,11,Norte,4,56,2,1,4,,2.0,1.0,724.0,1.0,0,4.0,3724.0,8,5
6956,11,Norte,2,62,2,3,4,,2.0,1.0,724.0,1.0,0,3.0,1324.0,8,1
6957,11,Norte,4,67,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
6972,12,Norte,4,58,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,7
6978,12,Norte,4,57,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
6995,12,Norte,2,83,8,1,4,,2.0,1.0,1400.0,2.0,0,,1400.0,1,1
7017,12,Norte,2,30,8,1,4,,2.0,1.0,1326.0,2.0,0,,1326.0,1,1
7072,12,Norte,4,62,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,1448.0,8,5
7075,12,Norte,2,67,4,1,4,,2.0,1.0,1200.0,1.0,0,5.0,4324.0,8,5
