,UF,REGIAO,SEXO,IDADE,COR,ALFABETIZADO,ESCOLA_CRECHE,CURSO,APOSENTADO,APOSENTADORIA,VALOR_APOSENTADORIA,PEA,SAL_MIN,HORAS_TRABALHO,REND_MEN_TOT,SIT_CENSITARIA,ANOS_ESTUDO
5130,11,Norte,4.0,74.0,8.0,3.0,4.0,,2.0,1.0,350.0,2.0,0,,700.0,1.0,1.0
5151,11,Norte,4.0,29.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
5152,11,Norte,4.0,67.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
5153,11,Norte,2.0,84.0,2.0,1.0,4.0,,2.0,1.0,370.0,2.0,0,,370.0,1.0,1.0
5154,11,Norte,4.0,29.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
5156,11,Norte,4.0,67.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
5159,11,Norte,2.0,84.0,2.0,1.0,4.0,,2.0,1.0,370.0,2.0,0,,370.0,1.0,1.0
5285,11,Norte,4.0,64.0,2.0,3.0,4.0,,2.0,1.0,700.0,2.0,0,,700.0,1.0,1.0
5289,11,Norte,2.0,67.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,4.0,180.0,1.0,3.0
5291,11,Norte,2.0,67.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,4.0,180.0,1.0,3.0
5300,11,Norte,4.0,64.0,2.0,3.0,4.0,,2.0,1.0,700.0,2.0,0,,700.0,1.0,1.0
5301,11,Norte,4.0,72.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
5304,11,Norte,4.0,72.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
5311,11,Norte,4.0,48.0,2.0,1.0,4.0,,2.0,1.0,800.0,2.0,0,,800.0,1.0,12.0
5312,11,Norte,4.0,48.0,2.0,1.0,4.0,,2.0,1.0,800.0,2.0,0,,800.0,1.0,12.0
5327,11,Norte,4.0,51.0,8.0,1.0,4.0,,2.0,1.0,7000.0,2.0,0,,7000.0,1.0,16.0
5328,11,Norte,4.0,51.0,8.0,1.0,4.0,,2.0,1.0,7000.0,2.0,0,,7000.0,1.0,16.0
5329,11,Norte,2.0,65.0,8.0,1.0,4.0,,2.0,1.0,9000.0,2.0,0,,9000.0,1.0,16.0
5330,11,Norte,2.0,65.0,8.0,1.0,4.0,,2.0,1.0,9000.0,2.0,0,,9000.0,1.0,16.0
5347,11,Norte,4.0,71.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
5356,11,Norte,4.0,71.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
5457,11,Norte,2.0,76.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,3.0
5458,11,Norte,2.0,76.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,3.0
5481,11,Norte,2.0,70.0,8.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,1.0
5483,11,Norte,4.0,70.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
5484,11,Norte,2.0,70.0,8.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,1.0
5488,11,Norte,4.0,70.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
5538,11,Norte,4.0,60.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,3.0
5541,11,Norte,4.0,60.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,3.0
5641,11,Norte,4.0,64.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
5748,11,Norte,2.0,74.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,10.0
5767,11,Norte,2.0,41.0,2.0,1.0,4.0,,2.0,1.0,1600.0,2.0,0,,1600.0,1.0,12.0
5816,11,Norte,2.0,53.0,2.0,1.0,4.0,,2.0,1.0,5000.0,2.0,0,,5000.0,1.0,16.0
5840,11,Norte,4.0,71.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,3.0
5843,11,Norte,2.0,72.0,2.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,9.0
5844,11,Norte,2.0,72.0,2.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,9.0
5845,11,Norte,4.0,71.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,3.0
5858,11,Norte,2.0,71.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,380.0,1.0,5.0
5859,11,Norte,2.0,71.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,380.0,1.0,5.0
6026,11,Norte,2.0,71.0,4.0,1.0,4.0,,2.0,1.0,1000.0,2.0,0,,1000.0,1.0,6.0
6032,11,Norte,2.0,71.0,4.0,1.0,4.0,,2.0,1.0,1000.0,2.0,0,,1000.0,1.0,6.0
6495,11,Norte,2.0,76.0,8.0,3.0,4.0,,2.0,1.0,240.0,2.0,0,,240.0,1.0,1.0
6497,11,Norte,2.0,76.0,8.0,3.0,4.0,,2.0,1.0,240.0,2.0,0,,240.0,1.0,1.0
6666,11,Norte,2.0,73.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
6667,11,Norte,2.0,73.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
6813,11,Norte,4.0,56.0,8.0,3.0,4.0,,2.0,1.0,400.0,2.0,0,,400.0,1.0,1.0
6844,11,Norte,4.0,51.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
6846,11,Norte,4.0,51.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
6914,11,Norte,4.0,70.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,1.0
6916,11,Norte,4.0,70.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,1.0
6931,11,Norte,4.0,30.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
6933,11,Norte,4.0,30.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
6969,11,Norte,2.0,87.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,2.0,1.0
6977,11,Norte,2.0,87.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,2.0,1.0
7092,11,Norte,2.0,61.0,8.0,3.0,4.0,,2.0,1.0,195.0,2.0,0,,195.0,2.0,1.0
7094,11,Norte,2.0,61.0,8.0,3.0,4.0,,2.0,1.0,195.0,2.0,0,,195.0,2.0,1.0
7222,11,Norte,2.0,68.0,4.0,1.0,4.0,,2.0,1.0,623.0,2.0,0,,623.0,1.0,1.0
7223,11,Norte,2.0,68.0,4.0,1.0,4.0,,2.0,1.0,623.0,2.0,0,,623.0,1.0,1.0
7304,11,Norte,4.0,35.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
7308,11,Norte,4.0,35.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
7310,11,Norte,2.0,73.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,12.0
7317,11,Norte,2.0,73.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,12.0
7318,11,Norte,2.0,65.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
7319,11,Norte,2.0,65.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
7322,11,Norte,4.0,60.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
7325,11,Norte,4.0,60.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
7331,11,Norte,2.0,62.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
7335,11,Norte,2.0,62.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
7380,11,Norte,2.0,64.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
7388,11,Norte,2.0,64.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
7413,11,Norte,2.0,61.0,8.0,1.0,2.0,6.0,2.0,1.0,180.0,1.0,0,3.0,280.0,1.0,1.0
7415,11,Norte,2.0,61.0,8.0,1.0,2.0,6.0,2.0,1.0,180.0,1.0,0,3.0,280.0,1.0,1.0
7436,11,Norte,2.0,65.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,480.0,1.0,1.0
7437,11,Norte,2.0,65.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,480.0,1.0,1.0
7465,11,Norte,4.0,41.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
7469,11,Norte,4.0,43.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,2.0
7480,11,Norte,2.0,69.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
7719,12,Norte,4.0,69.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
7720,12,Norte,4.0,69.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
7733,12,Norte,4.0,63.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
7736,12,Norte,4.0,63.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
7848,12,Norte,2.0,64.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,260.0,1.0,1.0
7849,12,Norte,2.0,64.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,260.0,1.0,1.0
7899,12,Norte,4.0,59.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,180.0,1.0,1.0
7902,12,Norte,4.0,59.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,180.0,1.0,1.0
8015,12,Norte,2.0,47.0,2.0,3.0,4.0,,2.0,1.0,181.0,1.0,0,2.0,261.0,1.0,1.0
8019,12,Norte,2.0,47.0,2.0,3.0,4.0,,2.0,1.0,181.0,1.0,0,2.0,261.0,1.0,1.0
8039,12,Norte,2.0,44.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,380.0,1.0,1.0
8040,12,Norte,4.0,46.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
8136,12,Norte,4.0,68.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,210.0,1.0,1.0
8138,12,Norte,4.0,68.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,210.0,1.0,1.0
8196,12,Norte,4.0,60.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
8197,12,Norte,2.0,26.0,8.0,1.0,2.0,3.0,2.0,1.0,180.0,2.0,0,,180.0,1.0,17.0
8205,12,Norte,4.0,60.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
8207,12,Norte,2.0,26.0,8.0,1.0,2.0,3.0,2.0,1.0,180.0,2.0,0,,180.0,1.0,17.0
8247,12,Norte,4.0,95.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
8253,12,Norte,4.0,95.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
8323,12,Norte,2.0,82.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
8324,12,Norte,2.0,82.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
8461,12,Norte,4.0,53.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,180.0,1.0,1.0
8467,12,Norte,4.0,53.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,180.0,1.0,1.0
8564,12,Norte,4.0,63.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,895.0,1.0,2.0
8565,12,Norte,4.0,63.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,895.0,1.0,2.0
8582,12,Norte,4.0,69.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,195.0,1.0,3.0
8584,12,Norte,4.0,69.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,195.0,1.0,3.0
8620,12,Norte,4.0,65.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,1.0,1.0
8622,12,Norte,4.0,65.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,1.0,1.0
8624,12,Norte,2.0,19.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
8629,12,Norte,4.0,38.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,180.0,1.0,2.0
8631,12,Norte,4.0,38.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,180.0,1.0,2.0
8633,12,Norte,2.0,19.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
8649,12,Norte,2.0,68.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
8694,12,Norte,4.0,93.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
8705,12,Norte,4.0,70.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,270.0,1.0,1.0
8714,12,Norte,4.0,70.0,2.0,1.0,4.0,,2.0,1.0,780.0,2.0,0,,780.0,1.0,5.0
8768,12,Norte,2.0,58.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,1480.0,1.0,5.0
8770,12,Norte,2.0,58.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,1480.0,1.0,5.0
8824,12,Norte,2.0,62.0,2.0,1.0,4.0,,2.0,1.0,3000.0,2.0,0,,3000.0,1.0,5.0
8825,12,Norte,4.0,55.0,8.0,1.0,4.0,,2.0,1.0,1400.0,1.0,0,2.0,2220.0,1.0,16.0
8826,12,Norte,4.0,55.0,8.0,1.0,4.0,,2.0,1.0,1400.0,1.0,0,2.0,2220.0,1.0,16.0
8829,12,Norte,2.0,62.0,2.0,1.0,4.0,,2.0,1.0,3000.0,2.0,0,,3000.0,1.0,5.0
8838,12,Norte,4.0,65.0,8.0,1.0,4.0,,2.0,1.0,801.0,2.0,0,,1304.0,1.0,5.0
8839,12,Norte,4.0,65.0,8.0,1.0,4.0,,2.0,1.0,801.0,2.0,0,,1304.0,1.0,5.0
8858,12,Norte,4.0,67.0,2.0,1.0,4.0,,2.0,1.0,1000.0,2.0,0,,3000.0,1.0,12.0
8865,12,Norte,4.0,67.0,2.0,1.0,4.0,,2.0,1.0,1000.0,2.0,0,,3000.0,1.0,12.0
8910,12,Norte,4.0,55.0,8.0,1.0,4.0,,2.0,1.0,1200.0,2.0,0,,1200.0,1.0,9.0
8911,12,Norte,4.0,55.0,8.0,1.0,4.0,,2.0,1.0,1200.0,2.0,0,,1200.0,1.0,9.0
8962,12,Norte,2.0,75.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,360.0,1.0,4.0
8963,12,Norte,2.0,75.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,360.0,1.0,4.0
8982,12,Norte,4.0,57.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
8984,12,Norte,4.0,57.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
9038,12,Norte,2.0,78.0,2.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,5.0
9044,12,Norte,2.0,78.0,2.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,5.0
9074,12,Norte,4.0,73.0,2.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,5.0
9075,12,Norte,2.0,67.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
9076,12,Norte,2.0,67.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
9080,12,Norte,4.0,73.0,2.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,5.0
9089,12,Norte,2.0,37.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
9090,12,Norte,2.0,37.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
9099,12,Norte,4.0,71.0,8.0,3.0,4.0,,2.0,1.0,1400.0,2.0,0,,1400.0,1.0,4.0
9103,12,Norte,4.0,71.0,8.0,3.0,4.0,,2.0,1.0,1400.0,2.0,0,,1400.0,1.0,4.0
9105,12,Norte,2.0,47.0,8.0,3.0,4.0,,2.0,1.0,554.0,2.0,0,,554.0,1.0,1.0
9108,12,Norte,2.0,47.0,8.0,3.0,4.0,,2.0,1.0,554.0,2.0,0,,554.0,1.0,1.0
9136,12,Norte,2.0,79.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
9137,12,Norte,2.0,79.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
9138,12,Norte,4.0,51.0,8.0,1.0,4.0,,2.0,1.0,3300.0,1.0,0,2.0,6100.0,1.0,16.0
9139,12,Norte,4.0,51.0,8.0,1.0,4.0,,2.0,1.0,3300.0,1.0,0,2.0,6100.0,1.0,16.0
9146,12,Norte,2.0,74.0,2.0,1.0,4.0,,2.0,1.0,360.0,1.0,0,1.0,360.0,1.0,9.0
9147,12,Norte,4.0,69.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,1.0,6.0
9148,12,Norte,2.0,74.0,2.0,1.0,4.0,,2.0,1.0,360.0,1.0,0,1.0,360.0,1.0,9.0
9149,12,Norte,4.0,69.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,1.0,6.0
9223,12,Norte,2.0,68.0,8.0,1.0,4.0,,2.0,1.0,890.0,1.0,0,3.0,1249.0,1.0,12.0
9237,12,Norte,4.0,89.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
9239,12,Norte,4.0,51.0,8.0,1.0,4.0,,2.0,1.0,840.0,2.0,0,,840.0,1.0,5.0
9251,12,Norte,4.0,19.0,8.0,1.0,2.0,3.0,2.0,1.0,150.0,2.0,0,,150.0,1.0,8.0
9273,12,Norte,2.0,51.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
9274,12,Norte,2.0,43.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
9275,12,Norte,4.0,75.0,8.0,3.0,4.0,,2.0,1.0,250.0,2.0,0,,250.0,1.0,1.0
9276,12,Norte,2.0,39.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
9289,12,Norte,4.0,72.0,4.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,1.0,3.0
9291,12,Norte,2.0,74.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,480.0,1.0,9.0
9408,12,Norte,4.0,66.0,4.0,1.0,4.0,,2.0,1.0,1200.0,2.0,0,,1200.0,1.0,12.0
9421,12,Norte,2.0,71.0,2.0,1.0,4.0,,2.0,1.0,2597.0,2.0,0,,2597.0,1.0,3.0
9424,12,Norte,4.0,75.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
9428,12,Norte,2.0,64.0,2.0,1.0,4.0,,2.0,1.0,10000.0,1.0,0,1.0,1000000000000.0,1.0,16.0
9429,12,Norte,4.0,47.0,2.0,1.0,4.0,,2.0,1.0,1485.0,1.0,0,2.0,3685.0,1.0,16.0
9433,12,Norte,2.0,75.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,1.0,1.0
9434,12,Norte,4.0,74.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,1.0,1.0
9438,12,Norte,4.0,70.0,8.0,1.0,4.0,,2.0,1.0,900.0,2.0,0,,1600.0,1.0,9.0
9439,12,Norte,4.0,89.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
9601,12,Norte,4.0,75.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
9607,12,Norte,4.0,75.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
9685,12,Norte,4.0,19.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
9690,12,Norte,4.0,83.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
9717,12,Norte,4.0,37.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,4.0,330.0,1.0,6.0
9754,12,Norte,2.0,79.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
9782,12,Norte,4.0,71.0,8.0,3.0,4.0,,2.0,1.0,960.0,1.0,0,1.0,960.0,1.0,1.0
9796,12,Norte,2.0,79.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
9797,12,Norte,4.0,62.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
9819,12,Norte,2.0,68.0,8.0,1.0,4.0,,2.0,1.0,1058.0,1.0,0,4.0,1258.0,1.0,3.0
9823,12,Norte,4.0,64.0,8.0,1.0,4.0,,2.0,1.0,600.0,1.0,0,1.0,900.0,1.0,16.0
9830,12,Norte,4.0,57.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,195.0,1.0,3.0
9856,12,Norte,4.0,69.0,8.0,1.0,4.0,,2.0,1.0,1500.0,2.0,0,,1500.0,1.0,12.0
9917,12,Norte,4.0,62.0,8.0,3.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,2.0
9920,12,Norte,4.0,62.0,8.0,3.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,2.0
9934,12,Norte,2.0,47.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
9938,12,Norte,2.0,47.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
10028,12,Norte,2.0,83.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
10029,12,Norte,2.0,83.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
10030,12,Norte,4.0,82.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
10032,12,Norte,4.0,82.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
10041,12,Norte,4.0,86.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
10042,12,Norte,4.0,86.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
10097,12,Norte,4.0,65.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
10100,12,Norte,4.0,65.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
10165,12,Norte,2.0,32.0,8.0,3.0,4.0,,2.0,1.0,270.0,2.0,0,,270.0,1.0,2.0
10166,12,Norte,2.0,32.0,8.0,3.0,4.0,,2.0,1.0,270.0,2.0,0,,270.0,1.0,2.0
10241,12,Norte,2.0,89.0,8.0,3.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,1.0
10244,12,Norte,2.0,43.0,2.0,1.0,4.0,,2.0,1.0,900.0,2.0,0,,900.0,1.0,9.0
10265,12,Norte,4.0,49.0,2.0,1.0,4.0,,2.0,1.0,1800.0,1.0,0,3.0,3025.0,1.0,16.0
10266,12,Norte,2.0,52.0,8.0,1.0,4.0,,2.0,1.0,7500.0,1.0,0,3.0,8537.0,1.0,16.0
10311,12,Norte,4.0,48.0,8.0,1.0,4.0,,2.0,1.0,540.0,2.0,0,,540.0,1.0,12.0
10313,12,Norte,2.0,15.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
10319,12,Norte,4.0,82.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,9.0
10337,12,Norte,4.0,52.0,8.0,1.0,4.0,,2.0,1.0,418.0,2.0,0,,418.0,1.0,9.0
10343,12,Norte,4.0,52.0,8.0,1.0,4.0,,2.0,1.0,418.0,2.0,0,,418.0,1.0,9.0
10345,12,Norte,2.0,76.0,2.0,1.0,4.0,,2.0,1.0,394.0,2.0,0,,394.0,1.0,3.0
10347,12,Norte,2.0,76.0,2.0,1.0,4.0,,2.0,1.0,394.0,2.0,0,,394.0,1.0,3.0
10351,12,Norte,4.0,72.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,3.0
10352,12,Norte,2.0,76.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,680.0,1.0,3.0
10357,12,Norte,4.0,72.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,3.0
10358,12,Norte,2.0,76.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,680.0,1.0,3.0
10363,12,Norte,2.0,46.0,8.0,1.0,4.0,,2.0,1.0,270.0,2.0,0,,270.0,1.0,5.0
10366,12,Norte,2.0,46.0,8.0,1.0,4.0,,2.0,1.0,270.0,2.0,0,,270.0,1.0,5.0
10367,12,Norte,2.0,58.0,8.0,1.0,4.0,,2.0,1.0,1200.0,2.0,0,,1200.0,1.0,12.0
10368,12,Norte,2.0,58.0,8.0,1.0,4.0,,2.0,1.0,1200.0,2.0,0,,1200.0,1.0,12.0
10375,12,Norte,2.0,64.0,2.0,1.0,4.0,,2.0,1.0,7161.0,1.0,0,5.0,13961.0,1.0,16.0
10376,12,Norte,2.0,64.0,2.0,1.0,4.0,,2.0,1.0,7161.0,1.0,0,5.0,13961.0,1.0,16.0
10387,12,Norte,2.0,12.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
10390,12,Norte,2.0,12.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
10410,12,Norte,2.0,71.0,8.0,3.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,1.0
10412,12,Norte,4.0,78.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
10415,12,Norte,2.0,71.0,8.0,3.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,1.0
